aSmiles,DBAffinityReward,Reward,DBAffinityProperty,Epoch
C=CC(C=Nc1ccccc1)[SH](=O)=O,-6.036576636626059,-6.036576636626059,6.036576636626059,25
O=C(O)Cc1ccc([SH](=O)=O)cc1[SH](=O)=O,-4.820511237174613,-4.820511237174613,4.820511237174613,25
CCOC(=O)c1cc(S(C)(=O)=O)ccc1C(=O)[SH](=O)=O,-5.782808589401435,-5.782808589401435,5.782808589401435,25
CN(CC=O)Oc1ccc([SH](=O)=O)cc1[SH](=O)=O,-6.318694161764848,-6.318694161764848,6.318694161764848,25
CCOC(=O)S(=O)(=O)c1cc(CNC=O)ccc1[SH](=O)=O,-7.690448833905924,-7.690448833905924,7.690448833905924,25
O=[SH](=O)Cc1cccc(O[SH](=O)=O)c1,-5.445408329114128,-5.445408329114128,5.445408329114128,25
C=CC=CCc1cccc(S(C)(=O)=O)c1,-5.286249792385027,-5.286249792385027,5.286249792385027,25
C=CC=Cc1ccc(S(C)(=O)=O)cc1C(=O)OCC,-5.650121578306479,-5.650121578306479,5.650121578306479,25
C=Cc1cc(-c2ccc(S(C)(=O)=O)cc2S(C)(=O)=O)ccc1[N+](=O)[O-],-7.282783181566631,-7.282783181566631,7.282783181566631,25
C=CS(=O)(=O)c1ccc(C(=S)[SH](=O)=O)cc1,-5.540568250829763,-5.540568250829763,5.540568250829763,25
C=CCc1cccc(S(=O)(=O)S(C)(=O)=O)c1,-5.757199221288522,-5.757199221288522,5.757199221288522,25
C=Cc1ccc(C([SH](=O)=O)S(C)(=O)=O)cc1,-5.367937098777027,-5.367937098777027,5.367937098777027,25
CS(=O)(=O)Cc1cc(C=O)ccc1[SH](=O)=O,-5.977567991166337,-5.977567991166337,5.977567991166337,25
C=Cc1cc(S(C)(=O)=O)ccc1S(=O)(=O)[SH](=O)=O,-5.677497906602792,-5.677497906602792,5.677497906602792,25
C=CCc1cc([SH](=O)=O)ccc1-c1ccccc1,-6.59411486978287,-6.59411486978287,6.59411486978287,25
C=CCc1ccc([SH](=O)=O)c(C)c1,-5.791194331734396,-5.791194331734396,5.791194331734396,25
C=COCc1ccccc1C=C,-6.022293460428223,-6.022293460428223,6.022293460428223,25
CS(=O)(=O)C=Cc1ccc(Cl)cc1[SH](=O)=O,-5.985385905928503,-5.985385905928503,5.985385905928503,25
O=[SH](=O)Cc1ccc(CN[SH](=O)=O)cc1[SH](=O)=O,-5.740329355009602,-5.740329355009602,5.740329355009602,25
O=[SH](=O)C(c1ccccc1)S(=O)(=O)[SH](=O)=O,-5.410429487578565,-5.410429487578565,5.410429487578565,25
C=CC=Cc1cc(C2CCc3cnn(C)c3C2)ccc1C=C,-7.7765507365362705,-7.7765507365362705,7.7765507365362705,25
C=CS(=O)(=O)c1ccc([SH](=O)=O)cc1[SH](=O)=O,-5.315361485267038,-5.315361485267038,5.315361485267038,25
CNS(=O)(=O)Oc1ccc([SH](=O)=O)c(C=N)c1,-6.389692012470563,-6.389692012470563,6.389692012470563,25
CC1CCCCC1S(=O)(=O)c1ccccc1S(=O)(=O)C=S,-7.362619963200984,-7.362619963200984,7.362619963200984,25
O=[SH](=O)OOc1cccc([SH](=O)=O)c1,-5.74291989298756,-5.74291989298756,5.74291989298756,25
C=Cc1ccc(N(C)CS(C)(=O)=O)c(N)c1,-5.9170387291248,-5.9170387291248,5.9170387291248,25
Smiles,DBAffinityReward,Reward,DBAffinityProperty,Epoch
C=Cc1ccc(O)c(CS(C)(=O)=O)c1,-6.199163583909805,-6.199163583909805,6.199163583909805,26
CC(c1ccccc1O)[SH](=O)=O,-5.392300333532999,-5.392300333532999,5.392300333532999,26
CC(F)C(C(=O)[SH](=O)=O)c1ccccc1[SH](=O)=O,-6.320275117037043,-6.320275117037043,6.320275117037043,26
CS(=O)(=O)S(=O)(=O)c1ccc([SH](=O)=O)cc1[SH](=O)=O,-5.384269115151683,-5.384269115151683,5.384269115151683,26
O=[SH](=O)OCS(=O)(=O)c1ccccc1,-6.025746150933207,-6.025746150933207,6.025746150933207,26
C=CCC(=O)c1ccccc1S(=O)(=O)[SH](=O)=O,-5.45746656072378,-5.45746656072378,5.45746656072378,26
CS(=O)(=O)C(c1ccc([SH](=O)=O)cc1)[SH](=O)=O,-4.560221504375413,-4.560221504375413,4.560221504375413,26
CN(C[SH](=O)=O)S(=O)(=O)c1ccc([SH](=O)=O)cc1,-5.776788981056915,-5.776788981056915,5.776788981056915,26
CS(=O)(=O)S(=O)(=O)c1ccc(NCC=O)c([SH](=O)=O)c1,-6.648632787621345,-6.648632787621345,6.648632787621345,26
O=[SH](=O)Oc1cc([SH](=O)=O)ccc1[SH](=O)=O,-5.391746701081551,-5.391746701081551,5.391746701081551,26
C=CS(=O)(=O)c1cc([SH](=O)=O)ccc1C1=CC(C(=O)[O-])CC1,-7.229472048302903,-7.229472048302903,7.229472048302903,26
O=[SH](=O)OOc1ccc([SH](=O)=O)cc1,-5.082529228247479,-5.082529228247479,5.082529228247479,26
O=[SH](=O)c1ccc(S(=O)(=O)[SH](=O)=O)c([SH](=O)=O)c1,-5.473541848238232,-5.473541848238232,5.473541848238232,26
CS(=O)(=O)c1ccccc1C([SH](=O)=O)[SH](=O)=O,-5.953824236140575,-5.953824236140575,5.953824236140575,26
C=CC(C[SH](=O)=O)c1ccccc1,-6.062647851529589,-6.062647851529589,6.062647851529589,26
CS(=O)(=O)C(=N)c1ccc(S(=O)(=O)CC=O)cc1,-4.139279900087454,-4.139279900087454,4.139279900087454,26
C=CS(=O)(=O)c1cc([SH](=O)=O)ccc1O,-5.934770408967193,-5.934770408967193,5.934770408967193,26
CS(=O)(=O)c1ccc(CC(N)(F)[SH](=O)=O)cc1,-5.334647628485489,-5.334647628485489,5.334647628485489,26
CS(=O)(=O)c1ccccc1-c1ccc([SH](=O)=O)cc1[SH](=O)=O,-6.611048151311966,-6.611048151311966,6.611048151311966,26
CC(=O)c1ccccc1C(=S)[SH](=O)=O,-6.067400462119876,-6.067400462119876,6.067400462119876,26
O=[SH](=O)c1cccc(C([SH](=O)=O)[SH](=O)=O)c1,-5.262177817625996,-5.262177817625996,5.262177817625996,26
CS(=O)(=O)c1ccc(C(=O)[SH](=O)=O)c(S(C)(=O)=O)c1,-6.0695203760769845,-6.0695203760769845,6.0695203760769845,26
O=[SH](=O)c1ccc([SH](=O)=O)c(S(=O)(=O)[SH](=O)=O)c1,-5.105285950750655,-5.105285950750655,5.105285950750655,26
O=[SH](=O)c1ccccc1S(=O)(=O)S(=O)(=O)[SH](=O)=O,-5.696082491761152,-5.696082491761152,5.696082491761152,26
O=C(O)CC(=S)c1ccccc1[SH](=O)=O,-5.713816648554046,-5.713816648554046,5.713816648554046,26
COc1ccc(CS(C)(=O)=O)cc1,-5.360391188380008,-5.360391188380008,5.360391188380008,26
CS(=O)(=O)C=Cc1cc([SH](=O)=O)ccc1[SH](=O)=O,-5.378206101144947,-5.378206101144947,5.378206101144947,26
CC(F)Cc1ccccc1O[SH](=O)=O,-6.4724534123255655,-6.4724534123255655,6.4724534123255655,26
CS(=O)(=O)S(=O)(=O)NCc1ccc([SH](=O)=O)c([SH](=O)=O)c1,-5.245725192492677,-5.245725192492677,5.245725192492677,26
O=C([O-])c1ccc([SH](=O)=O)c(O[SH](=O)=O)c1,-4.757421366501124,-4.757421366501124,4.757421366501124,26
C=CC(F)CNc1ccccc1[SH](=O)=O,-6.094351681777357,-6.094351681777357,6.094351681777357,26
O=[SH](=O)c1ccc(S(=O)(=O)[SH](=O)=O)c([SH](=O)=O)c1,-5.699891412911502,-5.699891412911502,5.699891412911502,26
Smiles,DBAffinityReward,Reward,DBAffinityProperty,Epoch
CS(=O)(=O)C(CC(=O)[SH](=O)=O)c1ccccc1,-6.2858921016559455,-6.2858921016559455,6.2858921016559455,27
C=CCC(F)c1cccc(C=CC)c1,-6.075293842569956,-6.075293842569956,6.075293842569956,27
C=Cc1ccc(S(=O)(=O)S(C)(=O)=O)cc1[SH](=O)=O,-6.0548218017189575,-6.0548218017189575,6.0548218017189575,27
O=CC=CS(=O)(=O)c1ccccc1[SH](=O)=O,-6.622070101381275,-6.622070101381275,6.622070101381275,27
C=Cc1ccc(NS(=O)(=O)C=C)cc1,-5.952652640309057,-5.952652640309057,5.952652640309057,27
C=COc1cc([SH](=O)=O)ccc1C=N,-5.850194184544902,-5.850194184544902,5.850194184544902,27
C=CNNc1cccc(S(=O)(=O)C=C)c1,-6.423865123014629,-6.423865123014629,6.423865123014629,27
C=CC(=O)CN(C=C)c1ccccc1S(C)(=O)=O,-6.244096482809951,-6.244096482809951,6.244096482809951,27
C=CS(=O)(=O)c1cc([SH](=O)=O)ccc1S(C)(=O)=O,-5.763106545104024,-5.763106545104024,5.763106545104024,27
Cc1ccc(OCS(C)(=O)=O)cc1,-5.021009087463791,-5.021009087463791,5.021009087463791,27
C=Cc1ccc([SH](=O)=O)cc1S(=O)(=O)S(C)(=O)=O,-5.514748421947311,-5.514748421947311,5.514748421947311,27
CS(=O)(=O)C(=O)c1ccc([SH](=O)=O)c([SH](=O)=O)c1,-5.227870053769752,-5.227870053769752,5.227870053769752,27
C=Cc1ccc([SH](=O)=O)cc1S(=O)(=O)C=C,-5.58318586318392,-5.58318586318392,5.58318586318392,27
O=C(O)C(=O)CS(=O)(=O)c1cccc([SH](=O)=O)c1,-4.827800348682779,-4.827800348682779,4.827800348682779,27
C=Cc1ccc(S(=O)S(C)(=O)=O)c([SH](=O)=O)c1,-5.967941131667974,-5.967941131667974,5.967941131667974,27
C=CC(=O)OC(=O)C(=O)c1ccc([SH](=O)=O)cc1,-5.579510170292784,-5.579510170292784,5.579510170292784,27
C=CCC(=O)Oc1ccccc1,-5.909962209202187,-5.909962209202187,5.909962209202187,27
O=CCNc1cc([SH](=O)=O)ccc1C(=O)O,-5.857961093940125,-5.857961093940125,5.857961093940125,27
C=CS(=O)(=O)c1ccc(S(C)(=O)=O)cc1S(C)(=O)=O,-5.751998224678981,-5.751998224678981,5.751998224678981,27
O=C(Cc1ccc(C[SH](=O)=O)cc1)c1ncccn1,-6.629208985850054,-6.629208985850054,6.629208985850054,27
C=Cc1ccc(OS(C)(=O)=O)cc1S(C)(=O)=O,-5.894669586899026,-5.894669586899026,5.894669586899026,27
CS(=O)(=O)S(=O)(=O)c1cc([SH](=O)=O)ccc1[SH](=O)=O,-5.083044926765188,-5.083044926765188,5.083044926765188,27
C=Cc1ccccc1C(C=C)S(C)(=O)=O,-5.534048204539475,-5.534048204539475,5.534048204539475,27
C=CC(=Nc1cccc(S(C)(=O)=O)c1)C(C)=O,-6.97378905301076,-6.97378905301076,6.97378905301076,27
CC(C)NS(=O)(=O)c1cc(S(C)(=O)=O)ccc1S(C)(=O)=O,-6.2136362268657725,-6.2136362268657725,6.2136362268657725,27
CS(=O)(=O)C=Cc1ccc([SH](=O)=O)cc1S(C)(=O)=O,-5.588915867120386,-5.588915867120386,5.588915867120386,27
CS(=O)(=O)c1ccc([SH](=O)=O)c(S(=O)(=O)S(C)(=O)=O)c1,-5.689540493934139,-5.689540493934139,5.689540493934139,27
C=CC=Cc1cccc(OCC=O)c1,-5.110846650518253,-5.110846650518253,5.110846650518253,27
C=CS(=O)(=O)c1ccccc1C=CN1CCCCC1,-5.796943527383847,-5.796943527383847,5.796943527383847,27
CS(=O)(=O)c1ccc2c(c1)C1C=CCC1C(S(=O)(=O)c1cccc([SH](=O)=O)c1)N2,-7.679569645445494,-7.679569645445494,7.679569645445494,27
C=CS(=O)(=O)Nc1ccc([SH](=O)=O)cc1S(C)(=O)=O,-6.384530035521536,-6.384530035521536,6.384530035521536,27
C=CC(=O)c1ccc(S(C)(=O)=O)c([SH](=O)=O)c1,-5.849767008377586,-5.849767008377586,5.849767008377586,27
Smiles,DBAffinityReward,Reward,DBAffinityProperty,Epoch
CS(=O)(=O)C=CC(c1ccccc1)S(C)(=O)=O,-5.732861811718294,-5.732861811718294,5.732861811718294,28
C=CS(=O)(=O)S(=O)(=O)c1ccccc1[SH](=O)=O,-6.023891822733234,-6.023891822733234,6.023891822733234,28
O=[SH](=O)NOc1ccccc1[SH](=O)=O,-5.40661151600761,-5.40661151600761,5.40661151600761,28
CS(=O)(=O)c1ccccc1N([SH](=O)=O)S(C)(=O)=O,-6.277318806864228,-6.277318806864228,6.277318806864228,28
C=Cc1ccccc1Nc1ncc(S(C)(=O)=O)cn1,-5.704878666682305,-5.704878666682305,5.704878666682305,28
O=[SH](=O)N(O)Oc1ccccc1,-5.855011895100133,-5.855011895100133,5.855011895100133,28
CS(=O)(=O)Oc1ccc(S(C)(=O)=O)c(S(C)(=O)=O)c1,-5.943507848745926,-5.943507848745926,5.943507848745926,28
C=CS(=O)(=O)c1ccccc1S(=O)(=O)S(C)(=O)=O,-5.953753319550012,-5.953753319550012,5.953753319550012,28
C=CS(=O)(=O)N(c1ccccc1S(C)(=O)=O)[SH](=O)=O,-6.493878490908193,-6.493878490908193,6.493878490908193,28
C=CS(=O)(=O)c1ccccc1C(=O)[SH](=O)=O,-6.178847644982765,-6.178847644982765,6.178847644982765,28
CS(=O)(=O)c1ccc(S(=O)(=O)C2CCN([SH](=O)=O)CC2)c(O)c1,-6.522653400800366,-6.522653400800366,6.522653400800366,28
O=Cc1cc(S(=O)(=O)[SH](=O)=O)ccc1-c1ccccc1,-6.750372852099517,-6.750372852099517,6.750372852099517,28
CCc1cc([SH](=O)=O)ccc1[SH](=O)=O,-5.636933060618313,-5.636933060618313,5.636933060618313,28
O=[SH](=O)c1ccc(C(N2CCCCC2)[SH](=O)=O)cc1,-5.58860939875358,-5.58860939875358,5.58860939875358,28
C=CS(=O)(=O)N(c1ccccc1)[SH](=O)=O,-6.33285753870097,-6.33285753870097,6.33285753870097,28
O=[SH](=O)C(F)Cc1cccc(S(=O)(=O)[SH](=O)=O)c1,-5.857502087899521,-5.857502087899521,5.857502087899521,28
CS(=O)(=O)c1ccc([SH](=O)=O)c(S(=O)(=O)[SH](=O)=O)c1,-6.045254067008188,-6.045254067008188,6.045254067008188,28
CS(=O)(=O)S(=O)(=O)c1ccc([SH](=O)=O)c([SH](=O)=O)c1,-5.467822840897751,-5.467822840897751,5.467822840897751,28
C=Cc1cc(C(N)=O)ccc1N[SH](=O)=O,-6.504782003812204,-6.504782003812204,6.504782003812204,28
CS(=O)(=O)c1cc([SH](=O)=O)ccc1C(=N)C=N,-6.0956386169526136,-6.0956386169526136,6.0956386169526136,28
CS(=O)(=O)c1ccc([SH](=O)=O)cc1-c1ccc(C=N)cc1,-6.875101715945431,-6.875101715945431,6.875101715945431,28
C=Cc1cccc(C(S(C)(=O)=O)S(C)(=O)=O)c1,-5.854517111568321,-5.854517111568321,5.854517111568321,28
N#CS(=O)(=O)c1cc([SH](=O)=O)ccc1N[SH](=O)=O,-6.572588244281036,-6.572588244281036,6.572588244281036,28
C=CC(=O)CS(=O)(=O)S(=O)(=O)c1ccccc1,-4.684306655295464,-4.684306655295464,4.684306655295464,28
CS(=O)(=O)c1cc([SH](=O)=O)ccc1C[SH](=O)=O,-5.202708916603825,-5.202708916603825,5.202708916603825,28
Cc1cccc(OS(=O)(=O)[SH](=O)=O)c1,-5.620615596515868,-5.620615596515868,5.620615596515868,28
C=Cc1ccc(C(C=C)C=O)cc1[SH](=O)=O,-6.187058256820625,-6.187058256820625,6.187058256820625,28
O=C(ON(Cl)[SH](=O)=O)c1ccccc1,-5.826149564386153,-5.826149564386153,5.826149564386153,28
C=NS(=O)(=O)c1cc(C=O)ccc1C=O,-6.044515073653209,-6.044515073653209,6.044515073653209,28
C=CC(C=C)c1ccccc1C1CCS(=O)(=O)C1,-6.8193939937373,-6.8193939937373,6.8193939937373,28
C=CS(=O)(=O)CC(=O)c1ccc([SH](=O)=O)cc1,-5.454991766809034,-5.454991766809034,5.454991766809034,28
CS(=O)(=O)c1cc(S(=O)Cc2ccccc2)ccc1C(=O)[O-],-6.920052712215247,-6.920052712215247,6.920052712215247,28
Smiles,DBAffinityReward,Reward,DBAffinityProperty,Epoch
C=Cc1ccc(S(C)(=O)=O)c(S(=O)(=O)c2ccc3c(c2)OCO3)c1,-7.331790488390093,-7.331790488390093,7.331790488390093,29
C=Cc1cc(CS(C)(=O)=O)ccc1S(C)(=O)=O,-5.669175523538604,-5.669175523538604,5.669175523538604,29
C=CC(=Nc1ccc(C=C)cc1)c1ncccn1,-7.173999193526428,-7.173999193526428,7.173999193526428,29
CS(=O)(=O)OC(=O)C(=O)Cc1cccc([SH](=O)=O)c1,-5.870412517148864,-5.870412517148864,5.870412517148864,29
CS(=O)(=O)Oc1cccc(S(=O)(=O)[SH](=O)=O)c1,-5.376387875224715,-5.376387875224715,5.376387875224715,29
C=CC(=O)C(c1ccc(S(C)(=O)=O)cc1)S(C)(=O)=O,-5.099466865107002,-5.099466865107002,5.099466865107002,29
O=S(=O)(OO)S(=O)(=O)c1ccccc1,-5.805098732791048,-5.805098732791048,5.805098732791048,29
C=Cc1ccc(C=N)cc1S(=O)(=O)C=C,-5.988189696414103,-5.988189696414103,5.988189696414103,29
C=CCC(F)c1ccc(Cl)cc1[SH](=O)=O,-5.8288179975312735,-5.8288179975312735,5.8288179975312735,29
C=CC=CC(C=C)c1ccccc1,-6.324840257879572,-6.324840257879572,6.324840257879572,29
C=CS(=O)(=O)c1ccc(S(=O)(=O)C=C)cc1,-5.037249237936514,-5.037249237936514,5.037249237936514,29
C=Cc1coc(-c2ccc(C=C)c(S(C)(=O)=O)c2)c1,-6.642604904204784,-6.642604904204784,6.642604904204784,29
C=CC(COC)c1ccccc1S(C)(=O)=O,-6.346641055993276,-6.346641055993276,6.346641055993276,29
C=Cc1cc(S(=O)(=O)c2ncccn2)ccc1[SH](=O)=O,-7.452130137108049,-7.452130137108049,7.452130137108049,29
C=CCc1cc(-c2ccc3c(c2)OCO3)ccc1C=C,-6.52526852760314,-6.52526852760314,6.52526852760314,29
CS(=O)(=O)C=Cc1cccc(C[SH](=O)=O)c1,-5.242172431652172,-5.242172431652172,5.242172431652172,29
C=CC(=O)C(C)SC(=O)Cc1cccc(C=C)c1,-7.523356325536657,-7.523356325536657,7.523356325536657,29
C=Cc1ccccc1CC(=O)S(=O)(=O)C=C,-6.393674992718435,-6.393674992718435,6.393674992718435,29
C=Cc1ccccc1C(C=C)S(C)(=O)=O,-5.324887466063142,-5.324887466063142,5.324887466063142,29
C=CC(c1ccccc1)S(=O)(=O)S(C)(=O)=O,-5.1393335074886,-5.1393335074886,5.1393335074886,29
C=CCc1cc(C=C)ccc1C=C,-6.6439433369876815,-6.6439433369876815,6.6439433369876815,29
C=CC(C=O)c1ccccc1OS(C)(=O)=O,-5.988114274131298,-5.988114274131298,5.988114274131298,29
C=CS(=O)(=O)c1cc([SH](=O)=O)ccc1S(C)(=O)=O,-5.415664865809241,-5.415664865809241,5.415664865809241,29
C=CC=Cc1ccc(S(C)(=O)=O)c(C(=O)[O-])c1,-5.399799924121591,-5.399799924121591,5.399799924121591,29
C=Cc1ccc(S(=O)(=O)C=C)c(S(C)(=O)=O)c1,-5.666290220475727,-5.666290220475727,5.666290220475727,29
C=CC(c1ccccc1S(C)(=O)=O)S(C)(=O)=O,-5.830657377307197,-5.830657377307197,5.830657377307197,29
C=Cc1ccc(S(C)(=O)=O)c(S(=O)(=O)C=C)c1,-6.357836257512012,-6.357836257512012,6.357836257512012,29
C=CS(=O)(=O)Nc1ccccc1S,-5.065246530915311,-5.065246530915311,5.065246530915311,29
C=Cc1ccc(C2CCS(=O)(=O)C2)c(S(=O)S(C)(=O)=O)c1,-5.678967851169693,-5.678967851169693,5.678967851169693,29
C=CC=Cc1ccc(C(=O)[SH](=O)=O)cc1,-6.121072624948999,-6.121072624948999,6.121072624948999,29
C=CC(=S)c1cccc(S(=O)(=O)C=O)c1,-5.908461730985371,-5.908461730985371,5.908461730985371,29
C=CSc1cc(C=C)ccc1S(C)(=O)=O,-6.51912600992529,-6.51912600992529,6.51912600992529,29
Smiles,DBAffinityReward,Reward,DBAffinityProperty,Epoch
CS(=O)(=O)c1ccc(CNC(N)=O)c([SH](=O)=O)c1,-5.697112482533495,-5.697112482533495,5.697112482533495,30
C=CS(=O)(=O)c1ccc(C=CS(C)(=O)=O)cc1,-5.314386262609652,-5.314386262609652,5.314386262609652,30
CS(=O)(=O)c1ccc(S(=O)(=O)OC=O)c([SH](=O)=O)c1,-6.498757938207517,-6.498757938207517,6.498757938207517,30
O=[SH](=O)S(=O)(=O)c1ccc(S(=O)(=O)[SH](=O)=O)cc1,-5.537613095030579,-5.537613095030579,5.537613095030579,30
CS(=O)(=O)C(c1ccc([SH](=O)=O)cc1)[SH](=O)=O,-5.319584201230193,-5.319584201230193,5.319584201230193,30
CN(CS(C)(=O)=O)c1ccc(S(=O)(=O)[SH](=O)=O)cc1,-6.7592407325776325,-6.7592407325776325,6.7592407325776325,30
C=Cc1ccc([SH](=O)=O)c(S(=O)(=O)[SH](=O)=O)c1,-5.955015894832199,-5.955015894832199,5.955015894832199,30
O=[SH](=O)C(c1ccccc1)([SH](=O)=O)[SH](=O)=O,-5.475030250177432,-5.475030250177432,5.475030250177432,30
CS(=O)(=O)c1ccccc1S(=O)(=O)S(=O)(=O)[SH](=O)=O,-5.75713204625144,-5.75713204625144,5.75713204625144,30
C=CS(=O)(=O)C(=O)Cc1cccc(S(C)(=O)=O)c1,-6.267388857981241,-6.267388857981241,6.267388857981241,30
C=CC=Cc1ccc(S(C)(=O)=O)c(S(C)(=O)=O)c1,-6.002179541068138,-6.002179541068138,6.002179541068138,30
C=CS(=O)(=O)C(=S)Cc1ccccc1,-6.776557394028393,-6.776557394028393,6.776557394028393,30
O=C(O[SH](=O)=O)C(=N[SH](=O)=O)c1ccccc1,-5.760495938535528,-5.760495938535528,5.760495938535528,30
COCCc1cc(S(C)(=O)=O)ccc1S(C)(=O)=O,-6.03160728784076,-6.03160728784076,6.03160728784076,30
C=Cc1ccc(S(=O)(=O)S(C)(=O)=O)cc1[SH](=O)=O,-6.027443134805616,-6.027443134805616,6.027443134805616,30
C=Cc1cc([SH](=O)=O)ccc1S(=O)(=O)S(C)(=O)=O,-5.446359773413706,-5.446359773413706,5.446359773413706,30
C=CS(=O)(=O)S(=O)(=O)c1ccccc1[SH](=O)=O,-5.925271873713129,-5.925271873713129,5.925271873713129,30
CS(=O)(=O)S(=O)(=O)S(=O)(=O)S(=O)(=O)c1ccccc1,-6.185626364523556,-6.185626364523556,6.185626364523556,30
CS(=O)(=O)S(=O)(=O)c1ccccc1S(=O)(=O)[SH](=O)=O,-5.426345094368003,-5.426345094368003,5.426345094368003,30
CS(=O)(=O)C(=O)c1ccc(S(C)(=O)=O)c(C(=O)[O-])c1,-5.555430075201893,-5.555430075201893,5.555430075201893,30
C=CS(=O)(=O)c1ccc(S(=O)(=O)[SH](=O)=O)cc1,-4.755311947721145,-4.755311947721145,4.755311947721145,30
O=[SH](=O)c1ccc(S(=O)(=O)[SH](=O)=O)c([SH](=O)=O)c1,-5.388390750901959,-5.388390750901959,5.388390750901959,30
C=CC=CC1CC(c2cccc([SH](=O)=O)c2)Cc2c1cnn2C,-7.920098242546906,-7.920098242546906,7.920098242546906,30
C=Cc1ccc(-c2ncc([SH](=O)=O)cn2)c([SH](=O)=O)c1,-6.326260638818736,-6.326260638818736,6.326260638818736,30
O=C(c1ccc([SH](=O)=O)cc1[SH](=O)=O)[SH](=O)=O,-4.990757369283746,-4.990757369283746,4.990757369283746,30
C=Cc1ccc(S(=O)(=O)S(C)(=O)=O)cc1[SH](=O)=O,-5.803331755161534,-5.803331755161534,5.803331755161534,30
O=CS(=O)(=O)c1cccc(S(=O)(=O)[SH](=O)=O)c1,-4.419556437132328,-4.419556437132328,4.419556437132328,30
CS(=O)(=O)c1cccc(S(=O)(=O)S(=O)(=O)S(C)(=O)=O)c1,-5.716041729025879,-5.716041729025879,5.716041729025879,30
CS(=O)(=O)c1ccc(CC=O)cc1C(=O)C(=O)[SH](=O)=O,-5.993428360554167,-5.993428360554167,5.993428360554167,30
O=[SH](=O)c1ccccc1OS(=O)(=O)[SH](=O)=O,-5.95474196426535,-5.95474196426535,5.95474196426535,30
CS(=O)(=O)C(=O)Cc1ccc([SH](=O)=O)cc1[SH](=O)=O,-6.232790444315324,-6.232790444315324,6.232790444315324,30
C=CS(=O)(=O)c1cc([SH](=O)=O)ccc1S(C)(=O)=O,-6.00411303490711,-6.00411303490711,6.00411303490711,30
C=CC=CS(=O)(=O)c1ccccc1C,-5.599774078706738,-5.599774078706738,5.599774078706738,30
Smiles,DBAffinityReward,Reward,DBAffinityProperty,Epoch
O=C(OS(=O)(=O)[SH](=O)=O)c1cccc([SH](=O)=O)c1,-5.093348682558391,-5.093348682558391,5.093348682558391,31
CS(=O)(=O)OC(F)c1ccc(S(C)(=O)=O)cc1S(C)(=O)=O,-5.880671546218532,-5.880671546218532,5.880671546218532,31
O=[SH](=O)c1ccc(SS(=O)(=O)[SH](=O)=O)cc1,-5.463076488231739,-5.463076488231739,5.463076488231739,31
CS(=O)(=O)c1ccc(S(=O)(=O)[SH](=O)=O)cc1S(C)(=O)=O,-5.920502498785919,-5.920502498785919,5.920502498785919,31
O=[SH](=O)c1ccc([SH](=O)=O)c(S(=O)(=O)Cl)c1,-5.660386948986413,-5.660386948986413,5.660386948986413,31
C=Cc1ccc(S(C)(=O)=O)cc1S(=O)(=O)S(C)(=O)=O,-5.662392904824033,-5.662392904824033,5.662392904824033,31
C=Cc1ccc([SH](=O)=O)cc1S(=O)(=O)[SH](=O)=O,-4.952365953245604,-4.952365953245604,4.952365953245604,31
C=Cc1ccc(S(=O)(=O)[SH](=O)=O)cc1S(C)(=O)=O,-5.748385925559056,-5.748385925559056,5.748385925559056,31
CC(C)CS(=O)(=O)c1ccc(C=CS(C)(=O)=O)cc1,-6.394453971470668,-6.394453971470668,6.394453971470668,31
C=CS(=O)(=O)S(=O)(=O)c1ccc([SH](=O)=O)cc1,-4.686626157457567,-4.686626157457567,4.686626157457567,31
CS(=O)(=O)c1ccc(S(=O)(=O)[SH](=O)=O)cc1[SH](=O)=O,-5.573645928356084,-5.573645928356084,5.573645928356084,31
C=CS(=O)(=O)c1cccc(S(=O)(=O)[SH]=O)c1,-5.438754853544151,-5.438754853544151,5.438754853544151,31
CS(=O)(=O)c1ccc(S(=O)(=O)S(C)(=O)=O)cc1S(C)(=O)=O,-6.232455158630963,-6.232455158630963,6.232455158630963,31
CS(=O)(=O)C(=O)CNc1ccc([SH](=O)=O)cc1[SH](=O)=O,-5.025715418893315,-5.025715418893315,5.025715418893315,31
CS(=O)(=O)c1ccccc1OS(=O)(=O)S(C)(=O)=O,-5.516641025487147,-5.516641025487147,5.516641025487147,31
C=CS(=O)(=O)c1ccc(S(C)(=O)=O)cc1S(C)(=O)=O,-5.527949240201138,-5.527949240201138,5.527949240201138,31
CS(=O)(=O)OC=COc1ccccc1,-4.898469308918745,-4.898469308918745,4.898469308918745,31
C=Cc1cc([SH](=O)=O)ccc1C(=S)S(C)(=O)=O,-5.90517606244596,-5.90517606244596,5.90517606244596,31
C=CS(=O)(=O)c1ccccc1S(=O)(=O)[SH](=O)=O,-6.2230888303848255,-6.2230888303848255,6.2230888303848255,31
C=Cc1ccc(NC=O)c(C(=O)C#N)c1,-7.434471673078934,-7.434471673078934,7.434471673078934,31
CS(=O)(=O)S(=O)(=O)S(=O)(=O)c1ccc([SH](=O)=O)cc1,-5.217293652370628,-5.217293652370628,5.217293652370628,31
C#Cc1ccc(C=C)cc1-c1ncc(C=C)cn1,-6.864604913504025,-6.864604913504025,6.864604913504025,31
CS(=O)(=O)c1ccc(C=O)c(S(=O)(=O)C=N)c1,-6.631736922457185,-6.631736922457185,6.631736922457185,31
